raw_token_id	raw_token	frequency	nfc_search_key	casefold_search_key	unicode_char_length	semantic_status	interpretive_status
R003731	yardımcısı	2	yardımcısı	yardımcısı	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003732	yardımcıydın	1	yardımcıydın	yardımcıydın	12	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003733	yardımınıza,	1	yardımınıza,	yardımınıza,	12	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003734	Yareb!	1	Yareb!	yareb!	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003735	Yasin:	1	Yasin:	yasin:	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003736	yatmış	1	yatmış	yatmış	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003737	yay	2	yay	yay	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003738	yaygın	1	yaygın	yaygın	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003739	YAYlNLARI	1	YAYlNLARI	yaylnlari	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003740	yayınlamakla,	1	yayınlamakla,	yayınlamakla,	13	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003741	yayınlamaktaki	1	yayınlamaktaki	yayınlamaktaki	14	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003742	yazarlık	1	yazarlık	yazarlık	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003743	yazarından	1	yazarından	yazarından	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003744	yazarının	1	yazarının	yazarının	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003745	yazdık.	2	yazdık.	yazdık.	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003746	yazdım.»	1	yazdım.»	yazdım.»	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003747	yazmaktan	1	yazmaktan	yazmaktan	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003748	yazmamış­	1	yazmamış­	yazmamış­	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003749	yazmaya	1	yazmaya	yazmaya	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003750	yazmış	1	yazmış	yazmış	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003751	yazmış,	1	yazmış,	yazmış,	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003752	yazmıştır.	3	yazmıştır.	yazmıştır.	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003753	yazı	2	yazı	yazı	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003754	yazık	3	yazık	yazık	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003755	yazılar	1	yazılar	yazılar	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003756	yazıldığı	1	yazıldığı	yazıldığı	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003757	yazılmış,	1	yazılmış,	yazılmış,	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003758	yazılır	1	yazılır	yazılır	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003759	yazılır:	1	yazılır:	yazılır:	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003760	yazılış	1	yazılış	yazılış	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003761	yazısı	1	yazısı	yazısı	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003762	yazısı,	1	yazısı,	yazısı,	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003763	yazısızdı,	1	yazısızdı,	yazısızdı,	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003764	ya­	1	ya­	ya­	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003765	yağdıran	1	yağdıran	yağdıran	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003766	yağdırırsa	1	yağdırırsa	yağdırırsa	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003767	yaşantısına	1	yaşantısına	yaşantısına	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003768	yaşantısını,	1	yaşantısını,	yaşantısını,	12	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003769	yaşların­	1	yaşların­	yaşların­	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003770	yda!	1	yda!	yda!	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003771	ye	5	ye	ye	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003772	ye,	1	ye,	ye,	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003773	yedili	1	yedili	yedili	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003774	Yedili'den	1	Yedili'den	yedili'den	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003775	Yek	5	Yek	yek	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003776	yek	6	yek	yek	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003777	yeke	2	yeke	yeke	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003778	yeke,	1	yeke,	yeke,	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003779	yekeda	2	yekeda	yekeda	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003780	yekta!	1	yekta!	yekta!	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003781	yekın,	1	yekın,	yekın,	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003782	Yem	1	Yem	yem	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003783	yemdir.	1	yemdir.	yemdir.	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003784	yen	2	yen	yen	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003785	Yer	1	Yer	yer	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003786	yer	3	yer	yer	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003787	yer,	1	yer,	yer,	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003788	yerde	1	yerde	yerde	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003789	yerden	1	yerden	yerden	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003790	yere	1	yere	yere	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003791	yerindedir	1	yerindedir	yerindedir	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003792	yerine	1	yerine	yerine	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003793	yerler	1	yerler	yerler	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003794	Yerlerde	1	Yerlerde	yerlerde	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003795	yerlere.	1	yerlere.	yerlere.	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003796	yerlerin	1	yerlerin	yerlerin	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003797	yerleştirensin,	1	yerleştirensin,	yerleştirensin,	15	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003798	yer­	1	yer­	yer­	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003799	yeter	2	yeter	yeter	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003800	yeter,	1	yeter,	yeter,	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003801	yetiman	1	yetiman	yetiman	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003802	yi!	1	yi!	yi!	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003803	Yine	1	Yine	yine	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003804	yine	3	yine	yine	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003805	yiyeceklerle	1	yiyeceklerle	yiyeceklerle	12	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003806	yiğit	1	yiğit	yiğit	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003807	yografisi	1	yografisi	yografisi	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003808	yok	2	yok	yok	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003809	yok,	1	yok,	yok,	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003810	yok.	1	yok.	yok.	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003811	yokken	1	yokken	yokken	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003812	yokluktan	1	yokluktan	yokluktan	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003813	Yoksa	1	Yoksa	yoksa	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003814	yoksulların,	1	yoksulların,	yoksulların,	12	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003815	yoktur	2	yoktur	yoktur	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003816	yoktur.	2	yoktur.	yoktur.	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003817	yok­	1	yok­	yok­	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003818	yol	1	yol	yol	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003819	yol.	1	yol.	yol.	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003820	yola	2	yola	yola	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003821	yolda	1	yolda	yolda	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003822	yolu	1	yolu	yolu	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003823	yolu)	1	yolu)	yolu)	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003824	yolunda	2	yolunda	yolunda	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003825	yolundan	1	yolundan	yolundan	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003826	yolundan.	1	yolundan.	yolundan.	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003827	yucuları	1	yucuları	yucuları	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003828	yudum	1	yudum	yudum	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003829	Yusuf'u	1	Yusuf'u	yusuf'u	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003830	Yusıf	1	Yusıf	yusıf	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003831	yön	1	yön	yön	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003832	yönelecek	1	yönelecek	yönelecek	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003833	yönelttiği	1	yönelttiği	yönelttiği	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003834	yöneticilere	1	yöneticilere	yöneticilere	12	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003835	yöneticilere,	1	yöneticilere,	yöneticilere,	13	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003836	yöneticilerin	1	yöneticilerin	yöneticilerin	13	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003837	yönetimi	1	yönetimi	yönetimi	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003838	yörüngeleridir;	1	yörüngeleridir;	yörüngeleridir;	15	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003839	yücelere	1	yücelere	yücelere	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003840	yük	2	yük	yük	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003841	yüksek	2	yüksek	yüksek	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003842	yürümek	1	yürümek	yürümek	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003843	yürütürdü	1	yürütürdü	yürütürdü	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003844	Yüz	1	Yüz	yüz	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003845	yüz	3	yüz	yüz	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003846	yüzlüdür	1	yüzlüdür	yüzlüdür	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003847	yüzyüze	1	yüzyüze	yüzyüze	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003848	yüzyılın	1	yüzyılın	yüzyılın	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003849	yüzünde	1	yüzünde	yüzünde	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003850	yüzündeki	1	yüzündeki	yüzündeki	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003851	yı	1	yı	yı	2	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003852	yıkardı,	1	yıkardı,	yıkardı,	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003853	yıldız,	1	yıldız,	yıldız,	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003854	yıldızlar,	1	yıldızlar,	yıldızlar,	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003855	yıldızları	1	yıldızları	yıldızları	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003856	yılında	6	yılında	yılında	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003857	Z!N	7	Z!N	z!n	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003858	Z1N	1	Z1N	z1n	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003859	zabtetti	1	zabtetti	zabtetti	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003860	Zahır	2	Zahır	zahır	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003861	zahır	1	zahır	zahır	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003862	zahır!	1	zahır!	zahır!	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003863	zakır	1	zakır	zakır	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003864	zalim,	1	zalim,	zalim,	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003865	zaman	1	zaman	zaman	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003866	zaman,	3	zaman,	zaman,	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003867	zaman.	1	zaman.	zaman.	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003868	zamanlar	1	zamanlar	zamanlar	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003869	zamanın	1	zamanın	zamanın	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003870	zan1yari	1	zan1yari	zan1yari	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003871	zana	1	zana	zana	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003872	Zana:	1	Zana:	zana:	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003873	zanayen	3	zanayen	zanayen	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003874	zane,	1	zane,	zane,	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003875	zane.	1	zane.	zane.	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003876	zanin	4	zanin	zanin	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003877	zanineki	1	zanineki	zanineki	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003878	zaniyariya	1	zaniyariya	zaniyariya	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003879	zaniyariyeda	1	zaniyariyeda	zaniyariyeda	12	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003880	zaniyariyeki	1	zaniyariyeki	zaniyariyeki	12	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003881	zaniya­	1	zaniya­	zaniya­	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003882	zanıbuye.	1	zanıbuye.	zanıbuye.	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003883	zar!	1	zar!	zar!	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003884	zar:	1	zar:	zar:	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003885	zare	17	zare	zare	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003886	zaruken	1	zaruken	zaruken	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003887	Zat-i	1	Zat-i	zat-i	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003888	zate	1	zate	zate	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003889	zatimiere	1	zatimiere	zatimiere	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003890	Zavallı	2	Zavallı	zavallı	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003891	zavallıların,	1	zavallıların,	zavallıların,	13	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003892	Zaxel	1	Zaxel	zaxel	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003893	Zaxel-besera	1	Zaxel-besera	zaxel-besera	12	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003894	zayıf	1	zayıf	zayıf	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003895	zayıflığı	1	zayıflığı	zayıflığı	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003896	zayıfız,	1	zayıfız,	zayıfız,	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003897	za­	1	za­	za­	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003898	zebane!	1	zebane!	zebane!	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003899	zebane»	1	zebane»	zebane»	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003900	Zebfır-ı	1	Zebfır-ı	zebfır-ı	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003901	Zebt	1	Zebt	zebt	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003902	Zebur	1	Zebur	zebur	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003903	zedebfına	1	zedebfına	zedebfına	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003904	zelale	1	zelale	zelale	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003905	zelame,	1	zelame,	zelame,	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003906	zemane,	1	zemane,	zemane,	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003907	zemin	1	zemin	zemin	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003908	zemin,	1	zemin,	zemin,	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003909	zenginleşmesine	1	zenginleşmesine	zenginleşmesine	15	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003910	Zer	1	Zer	zer	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003911	zerre	2	zerre	zerre	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003912	zevale	1	zevale	zevale	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003913	zevali	1	zevali	zevali	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003914	zevke	1	zevke	zevke	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003915	zewale	1	zewale	zewale	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003916	zewale?	1	zewale?	zewale?	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003917	zihniyeta	1	zihniyeta	zihniyeta	9	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003918	zikrini,	1	zikrini,	zikrini,	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003919	zildi.	1	zildi.	zildi.	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003920	ZIN	11	ZIN	zin	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003921	ZiN	3	ZiN	zin	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003922	Zin	1	Zin	zin	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003923	Zin'e	1	Zin'e	zin'e	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003924	Zin'in	2	Zin'in	zin'in	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003925	Zine	1	Zine	zine	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003926	Zine,	1	Zine,	zine,	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003927	zineta	1	zineta	zineta	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003928	ziv.	1	ziv.	ziv.	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003929	ziyade	1	ziyade	ziyade	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003930	ziyaretgaha	1	ziyaretgaha	ziyaretgaha	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003931	ziyaretgahıdır.	1	ziyaretgahıdır.	ziyaretgahıdır.	15	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003932	ZİN	15	ZİN	zi̇n	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003933	ZİN'den	1	ZİN'den	zi̇n'den	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003934	ZİN'dir.	1	ZİN'dir.	zi̇n'dir.	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003935	ZİN'e	3	ZİN'e	zi̇n'e	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003936	ZİN'e.	1	ZİN'e.	zi̇n'e.	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003937	ZİN'i	1	ZİN'i	zi̇n'i	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003938	zlliniyeta	2	zlliniyeta	zlliniyeta	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003939	ZlN	7	ZlN	zln	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003940	zor	1	zor	zor	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003941	zorla	1	zorla	zorla	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003942	zorunlu	3	zorunlu	zorunlu	7	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003943	zorunlu,	1	zorunlu,	zorunlu,	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003944	zorunsuz	2	zorunsuz	zorunsuz	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003945	zvlme,	1	zvlme,	zvlme,	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003946	ZÎN	1	ZÎN	zîn	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003947	Zîn	1	Zîn	zîn	3	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003948	Züleyha'ya	1	Züleyha'ya	züleyha'ya	10	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003949	zülüf	3	zülüf	zülüf	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003950	zıkre	1	zıkre	zıkre	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003951	zıkrek	1	zıkrek	zıkrek	6	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003952	Zılcelal'i»	1	Zılcelal'i»	zılcelal'i»	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003953	Zılcelal'le	1	Zılcelal'le	zılcelal'le	11	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003954	Zıleyxa?	1	Zıleyxa?	zıleyxa?	8	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003955	zılf	2	zılf	zılf	4	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
R003956	zılf.	1	zılf.	zılf.	5	SEMANTIC VALUE UNRESOLVED	INTERPRETATION UNREVIEWED
